ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption
14206,12/02/15 22:00,10,10,968,52.785,A,222
14207,12/02/15 23:00,11.4,9.3,983,54.95,A,252
14208,13/02/15 0:00,8.6,7.9,979,55.615,A,258
14209,13/02/15 1:00,10,6.4,986,1.765,A,252
14210,13/02/15 2:00,9.3,10.7,976,3.53,A,240
14211,13/02/15 3:00,7.9,10.7,977,1.515,A,273
14212,13/02/15 4:00,7.1,7.9,979,2.39,A,264
14213,13/02/15 5:00,7.9,8.6,981,1.515,A,273
14214,13/02/15 6:00,9.3,7.9,985,1.825,A,285
14215,13/02/15 7:00,9.3,8.6,970,1.765,A,288
14216,13/02/15 8:00,11.4,10.7,984,5.645,A,273
14217,13/02/15 9:00,13.6,9.3,981,6.435,A,282
14218,13/02/15 10:00,12.9,10.7,972,2.415,A,255
14219,13/02/15 11:00,14.3,9.3,968,5.455,A,246
14220,13/02/15 12:00,15.7,10,983,5.005,A,252
14221,13/02/15 13:00,18.6,10.7,974,4.63,A,210
14222,13/02/15 14:00,18.6,10.7,976,5.92,A,210
14223,13/02/15 15:00,17.9,8.6,980,2.665,A,210
14224,13/02/15 16:00,19.3,10.7,978,2.14,A,213
14225,13/02/15 17:00,18.6,10.7,971,3.405,A,204
14226,13/02/15 18:00,15.7,9.3,980,3.04,A,219
14227,13/02/15 19:00,16.4,10.7,969,7.56,A,213
14228,13/02/15 20:00,15.7,8.6,972,10.83,A,252
14229,13/02/15 21:00,15,10.7,975,13.12,A,267
14230,13/02/15 22:00,15.7,7.9,978,17.14,A,276
14231,13/02/15 23:00,13.6,12.1,982,18.155,A,294
14232,14/02/15 0:00,10.7,12.9,985,19.445,A,309
14233,14/02/15 1:00,12.1,12.1,975,2.265,A,291
14234,14/02/15 2:00,12.9,9.3,976,2.665,A,306
14235,14/02/15 3:00,11.4,9.3,984,2.64,A,291
14236,14/02/15 4:00,10.7,10.7,973,3.29,A,276
14237,14/02/15 5:00,9.3,11.4,975,2.015,A,246
14238,14/02/15 6:00,10.7,12.9,981,2.78,A,300
14239,14/02/15 7:00,10.7,11.4,985,2.14,A,300
14240,14/02/15 8:00,14.3,12.9,980,2.655,A,315
14241,14/02/15 9:00,15,12.9,976,2.54,A,315
14242,14/02/15 10:00,15.7,12.1,973,2.265,A,300
14243,14/02/15 11:00,15.7,14.3,989,3.53,A,276
14244,14/02/15 12:00,17.9,14.3,977,4.32,A,252
14245,14/02/15 13:00,17.9,12.1,985,5.77,A,264
14246,14/02/15 14:00,16.4,10.7,980,9.165,A,252
14247,14/02/15 15:00,18.6,7.1,980,13.81,A,240
14248,14/02/15 16:00,16.4,10.7,969,17.605,A,258
14249,14/02/15 17:00,16.4,7.9,975,23.275,A,243
14250,14/02/15 18:00,15.7,11.4,985,27.67,A,249
14251,14/02/15 19:00,15.7,12.1,986,31.69,A,264
14252,14/02/15 20:00,13.6,10,981,33.945,A,246
14253,14/02/15 21:00,15.7,10.7,987,36.11,A,234
14254,14/02/15 22:00,13.6,10,975,39.615,A,258
14255,14/02/15 23:00,13.6,10,989,43.66,A,285
14256,15/02/15 0:00,12.9,10,977,46.915,A,258
14257,15/02/15 1:00,12.1,8.6,981,49.92,A,258
14258,15/02/15 2:00,13.6,12.1,969,51.96,A,276
14259,15/02/15 3:00,12.1,10.7,979,55.715,A,294
14260,15/02/15 4:00,12.9,9.3,977,59.235,A,285
14261,15/02/15 5:00,12.1,10.7,976,61.15,A,282
14262,15/02/15 6:00,11.4,10,988,63.44,A,336
14263,15/02/15 7:00,13.6,10,972,1.89,A,318
14264,15/02/15 8:00,11.4,13.6,970,2.665,A,333
14265,15/02/15 9:00,12.1,12.1,979,4.955,A,357
14266,15/02/15 10:00,13.6,14.3,984,6.62,A,348
14267,15/02/15 11:00,14.3,15,985,9.875,A,375
14268,15/02/15 12:00,14.3,11.4,982,11.665,A,351
14269,15/02/15 13:00,16.4,12.9,971,12.955,A,360
14270,15/02/15 14:00,15.7,13.6,969,16.835,A,327
14271,15/02/15 15:00,15.7,12.9,983,21.38,A,309
14272,15/02/15 16:00,17.1,14.3,969,25.775,A,330
14273,15/02/15 17:00,15.7,13.6,980,29.945,A,351
14274,15/02/15 18:00,15,10.7,969,33.84,A,363
14275,15/02/15 19:00,15,10.7,986,38.235,A,390
14276,15/02/15 20:00,15,11.4,977,43.005,A,378
14277,15/02/15 21:00,14.3,13.6,974,46.15,A,345
14278,15/02/15 22:00,15.7,12.9,969,49.53,A,402
14279,15/02/15 23:00,15,14.3,971,52.91,A,408
14280,16/02/15 0:00,15,13.6,984,56.68,C,444
14281,16/02/15 1:00,13.6,15,971,59.185,C,408
14282,16/02/15 2:00,12.1,12.9,972,63.955,C,432
14283,16/02/15 3:00,14.3,13.6,967,65.87,C,435
14284,16/02/15 4:00,12.1,12.9,970,67.285,A,405
14285,16/02/15 5:00,13.6,14.3,970,69.575,A,363
14286,16/02/15 6:00,11.4,12.9,983,71.615,A,348
14287,16/02/15 7:00,11.4,12.1,986,73.03,A,354
14288,16/02/15 8:00,12.9,11.4,971,74.695,A,420
14289,16/02/15 9:00,12.9,15,977,76.36,A,396
14290,16/02/15 10:00,13.6,12.1,982,1.89,A,399
14291,16/02/15 11:00,15,12.9,980,2.905,A,426
14292,16/02/15 12:00,15,14.3,967,3.165,A,402
14293,16/02/15 13:00,14.3,11.4,981,4.83,A,417
14294,16/02/15 14:00,14.3,13.6,978,6.745,A,417
14295,16/02/15 15:00,14.3,11.4,969,9.035,C,402
14296,16/02/15 16:00,15,15,985,1.89,C,411
14297,16/02/15 17:00,15,12.9,970,3.29,C,414
14298,16/02/15 18:00,13.6,12.9,972,3.04,A,402
14299,16/02/15 19:00,12.1,15,969,2.64,A,396
14300,16/02/15 20:00,13.6,11.4,979,3.28,A,399
14301,16/02/15 21:00,13.6,11.4,978,2.015,A,399
14302,16/02/15 22:00,11.4,13.6,986,3.28,A,420
14303,16/02/15 23:00,12.1,13.6,969,2.515,A,432
14304,17/02/15 0:00,12.9,11.4,976,4.88,A,426
14305,17/02/15 1:00,11.4,11.4,986,6.295,A,399
14306,17/02/15 2:00,11.4,10.7,976,2.79,A,426
14307,17/02/15 3:00,12.1,10,981,2.515,A,420
14308,17/02/15 4:00,10.7,12.1,985,2.39,A,402
14309,17/02/15 5:00,8.6,7.9,986,2.14,A,408
14310,17/02/15 6:00,10,11.4,971,1.64,A,408
14311,17/02/15 7:00,10.7,10.7,977,3.43,A,429
14312,17/02/15 8:00,12.1,12.1,980,1.89,A,411
14313,17/02/15 9:00,14.3,8.6,973,4.13,A,414
14314,17/02/15 10:00,15.7,6.4,976,8.025,A,414
14315,17/02/15 11:00,16.4,7.1,971,10.065,A,399
14316,17/02/15 12:00,17.9,9.3,982,2.665,A,420
14317,17/02/15 13:00,17.9,7.9,974,6.795,A,423
14318,17/02/15 14:00,18.6,8.6,971,3.165,A,408
14319,17/02/15 15:00,19.3,10.7,985,3.165,A,423
14320,17/02/15 16:00,17.1,12.1,979,7.685,A,432
14321,17/02/15 17:00,17.1,11.4,977,11.705,A,414
14322,17/02/15 18:00,15.7,12.1,964,13.585,A,423
14323,17/02/15 19:00,15.7,11.4,971,17.34,A,408
14324,17/02/15 20:00,15,9.3,985,19.505,A,402
14325,17/02/15 21:00,12.9,11.4,966,20.42,A,399
14326,17/02/15 22:00,12.1,11.4,976,22.06,A,402
14327,17/02/15 23:00,13.6,14.3,975,24.225,A,399
14328,18/02/15 0:00,14.3,12.9,972,24.89,A,429
14329,18/02/15 1:00,12.1,11.4,980,27.805,A,396
14330,18/02/15 2:00,13.6,14.3,981,29.685,A,420
14331,18/02/15 3:00,12.1,14.3,971,32.225,A,420
14332,18/02/15 4:00,12.1,11.4,972,33.39,A,396
14333,18/02/15 5:00,12.1,12.9,966,2.64,A,417
14334,18/02/15 6:00,11.4,10.7,981,3.665,A,408
14335,18/02/15 7:00,12.1,12.9,983,4.58,A,420
14336,18/02/15 8:00,12.1,12.1,982,6.12,A,402
14337,18/02/15 9:00,13.6,12.1,980,3.88,A,414
14338,18/02/15 10:00,14.3,12.1,975,3.54,A,417
14339,18/02/15 11:00,16.4,12.9,968,1.515,A,396
14340,18/02/15 12:00,17.9,12.1,984,3.415,A,426
14341,18/02/15 13:00,18.6,12.1,982,1.89,A,399
14342,18/02/15 14:00,17.9,13.6,967,3.29,A,426
14343,18/02/15 15:00,19.3,14.3,973,1.64,A,411
14344,18/02/15 16:00,17.1,12.9,973,3.405,A,420
14345,18/02/15 17:00,13.6,9.3,984,2.79,C,414
14346,18/02/15 18:00,12.1,10.7,968,2.64,A,414
14347,18/02/15 19:00,13.6,10.7,970,4.88,A,405
14348,18/02/15 20:00,12.1,9.3,979,7.76,A,408
14349,18/02/15 21:00,15,6.4,985,12.18,A,411
14350,18/02/15 22:00,12.1,8.6,983,4.255,A,426
14351,18/02/15 23:00,13.6,6.4,983,7.01,A,408
14352,19/02/15 0:00,11.4,7.9,989,12.055,A,432
14353,19/02/15 1:00,12.9,4.3,985,16.185,A,399
14354,19/02/15 2:00,11.4,3.6,990,18.065,A,414
14355,19/02/15 3:00,10,5,990,21.695,A,399
14356,19/02/15 4:00,10,7.1,989,24.11,A,408
14357,19/02/15 5:00,9.3,4.3,985,26.49,A,402
14358,19/02/15 6:00,10.7,2.9,993,29.495,A,417
14359,19/02/15 7:00,10.7,5,981,32.035,A,414
14360,19/02/15 8:00,13.6,7.1,985,35.04,A,429
14361,19/02/15 9:00,15,4.3,982,39.06,A,426
14362,19/02/15 10:00,15,5,993,4.255,A,402
14363,19/02/15 11:00,14.3,3.6,990,8.01,A,399
14364,19/02/15 12:00,15.7,1.4,978,10.905,A,402
14365,19/02/15 13:00,15.7,1.4,974,4.255,A,186
14366,19/02/15 14:00,15.7,5.7,974,6.295,A,177
14367,19/02/15 15:00,17.9,0.7,975,9.425,A,204
14368,19/02/15 16:00,15.7,1.4,989,10.465,A,207
14369,19/02/15 17:00,15.7,0.7,975,3.755,A,189
14370,19/02/15 18:00,13.6,4.3,973,8.675,A,195
14371,19/02/15 19:00,13.6,2.9,989,12.43,A,225
14372,19/02/15 20:00,10.7,6.4,986,14.345,A,198
14373,19/02/15 21:00,11.4,7.9,976,16.135,A,210
14374,19/02/15 22:00,10.7,6.4,987,2.015,A,219
14375,19/02/15 23:00,9.3,6.4,988,3.655,A,234
14376,20/02/15 0:00,9.3,8.6,982,3.29,A,234
14377,20/02/15 1:00,6.4,7.9,989,4.63,A,246
14378,20/02/15 2:00,8.6,6.4,992,1.64,A,204
14379,20/02/15 3:00,5.7,6.4,992,2.665,A,195
14380,20/02/15 4:00,6.4,5.7,987,4.705,A,180
14381,20/02/15 5:00,7.1,3.6,977,3.29,A,204
14382,20/02/15 6:00,7.1,7.1,994,4.13,A,195
14383,20/02/15 7:00,10,6.4,993,8.775,A,225
14384,20/02/15 8:00,12.9,1.4,987,11.78,A,222
14385,20/02/15 9:00,12.1,0,981,2.515,A,186
14386,20/02/15 10:00,12.9,2.1,995,2.655,A,186
14387,20/02/15 11:00,15.7,0,995,4.17,A,198
14388,20/02/15 12:00,14.3,0,991,4.56,A,186
14389,20/02/15 13:00,15.7,-4.3,980,3.04,A,198
14390,20/02/15 14:00,16.4,1.4,986,4.13,A,183
14391,20/02/15 15:00,15.7,-0.7,991,7.635,A,198
14392,20/02/15 16:00,15,-0.7,993,12.68,A,219
14393,20/02/15 17:00,16.4,-1.4,977,16.45,A,225
14394,20/02/15 18:00,14.3,1.4,983,20.845,A,207
14395,20/02/15 19:00,12.1,2.9,984,24.115,A,198
14396,20/02/15 20:00,11.4,5,984,26.995,A,210
14397,20/02/15 21:00,10.7,7.9,982,28.91,A,225
14398,20/02/15 22:00,9.3,8.6,991,2.64,A,234
14399,20/02/15 23:00,9.3,4.3,994,3.415,A,222
14400,21/02/15 0:00,7.1,5.7,991,4.58,A,246
14401,21/02/15 1:00,9.3,7.1,992,7.12,A,255
14402,21/02/15 2:00,7.9,7.9,988,7.91,A,264
14403,21/02/15 3:00,8.6,7.9,988,2.64,A,258
14404,21/02/15 4:00,7.1,7.1,985,3.29,A,294
14405,21/02/15 5:00,5.7,4.3,989,2.415,A,303
14406,21/02/15 6:00,6.4,7.1,980,1.64,A,294
14407,21/02/15 7:00,9.3,7.9,984,3.655,A,297
14408,21/02/15 8:00,10.7,5.7,992,4.42,A,282
14409,21/02/15 9:00,11.4,7.9,978,3.165,A,285
14410,21/02/15 10:00,12.1,9.3,986,2.39,A,303
14411,21/02/15 11:00,15,7.9,990,3.03,A,315
14412,21/02/15 12:00,15,6.4,983,4.88,A,306
14413,21/02/15 13:00,15.7,6.4,974,2.79,A,297
14414,21/02/15 14:00,17.1,7.9,991,3.88,A,276
14415,21/02/15 15:00,15.7,6.4,980,9.025,A,261
14416,21/02/15 16:00,16.4,8.6,986,13.82,A,246
14417,21/02/15 17:00,15.7,6.4,977,16.965,A,261
14418,21/02/15 18:00,14.3,7.1,972,22.01,A,264
14419,21/02/15 19:00,15.7,6.4,990,27.18,A,285
14420,21/02/15 20:00,13.6,7.9,985,29.22,A,258
14421,21/02/15 21:00,12.1,10.7,988,30.635,A,252
14422,21/02/15 22:00,10.7,8.6,976,33.05,A,246
14423,21/02/15 23:00,11.4,7.9,977,2.265,A,276
14424,22/02/15 0:00,10,10.7,988,2.265,A,273
14425,22/02/15 1:00,8.6,8.6,983,3.305,A,261
14426,22/02/15 2:00,9.3,8.6,988,1.64,A,282
14427,22/02/15 3:00,10,10,992,2.405,A,300
14428,22/02/15 4:00,9.3,7.9,993,3.795,A,288
14429,22/02/15 5:00,9.3,9.3,974,2.265,A,294
14430,22/02/15 6:00,8.6,8.6,989,2.655,A,318
14431,22/02/15 7:00,9.3,10,980,4.295,A,324
14432,22/02/15 8:00,11.4,10,979,1.64,A,330
14433,22/02/15 9:00,12.9,8.6,983,2.655,A,372
14434,22/02/15 10:00,15,10,975,4.42,A,387
14435,22/02/15 11:00,16.4,9.3,985,5.335,A,330
14436,22/02/15 12:00,17.9,5.7,990,5.395,A,255
14437,22/02/15 13:00,15.7,3.6,992,9.165,A,252
14438,22/02/15 14:00,16.4,5.7,984,12.935,A,261
14439,22/02/15 15:00,17.9,2.1,979,16.315,A,267
14440,22/02/15 16:00,17.1,3.6,985,20.21,A,246
14441,22/02/15 17:00,17.9,6.4,977,24.605,A,261
14442,22/02/15 18:00,14.3,5,975,28.125,A,231
14443,22/02/15 19:00,14.3,4.3,990,30.04,A,246
14444,22/02/15 20:00,11.4,6.4,990,32.455,A,276
14445,22/02/15 21:00,11.4,7.9,980,2.765,A,282
14446,22/02/15 22:00,10.7,9.3,978,3.54,A,291
14447,22/02/15 23:00,10.7,9.3,975,5.67,A,312
14448,23/02/15 0:00,10,9.3,991,9.425,A,291
14449,23/02/15 1:00,11.4,7.1,987,11.715,A,309
14450,23/02/15 2:00,10.7,7.1,981,12.255,A,300
14451,23/02/15 3:00,7.9,7.9,982,14.67,A,306
14452,23/02/15 4:00,10,8.6,983,16.96,A,324
14453,23/02/15 5:00,7.1,8.6,981,1.64,A,339
14454,23/02/15 6:00,9.3,7.9,992,2.765,A,372
14455,23/02/15 7:00,10.7,7.1,990,1.515,A,345
14456,23/02/15 8:00,11.4,8.6,982,3.28,A,357
14457,23/02/15 9:00,12.9,11.4,980,4.545,A,378
14458,23/02/15 10:00,15,8.6,986,5.435,A,360
14459,23/02/15 11:00,15,10.7,974,6.2,A,381
14460,23/02/15 12:00,16.4,8.6,982,3.04,A,378
14461,23/02/15 13:00,17.1,8.6,986,3.165,A,318
14462,23/02/15 14:00,16.4,7.9,980,4.645,A,354
14463,23/02/15 15:00,17.9,8.6,978,7.775,A,333
14464,23/02/15 16:00,17.1,8.6,976,12.045,A,333
14465,23/02/15 17:00,15,10,971,16.065,A,321
14466,23/02/15 18:00,15,10,990,19.695,A,330
14467,23/02/15 19:00,13.6,9.3,984,22.2,A,345
14468,23/02/15 20:00,13.6,9.3,971,24.24,A,321
14469,23/02/15 21:00,12.9,9.3,990,26.78,A,330
14470,23/02/15 22:00,11.4,10.7,981,28.57,A,321
14471,23/02/15 23:00,12.9,10,984,29.335,A,336
14592,01/03/15 0:00,15,14.3,974,4.56,A,405
14593,01/03/15 1:00,13.6,14.3,980,7.1,A,414
14594,01/03/15 2:00,12.9,14.3,976,8.265,A,420
14595,01/03/15 3:00,15,13.6,985,10.43,A,447
14596,01/03/15 4:00,13.6,14.3,970,11.845,A,426
14597,01/03/15 5:00,14.3,11.4,980,14.26,A,456
14598,01/03/15 6:00,12.9,15,973,1.89,A,468
14599,01/03/15 7:00,13.6,12.9,978,2.265,A,462
14600,01/03/15 8:00,13.6,13.6,971,2.415,A,468
14601,01/03/15 9:00,15.7,14.3,987,5.08,A,489
14602,01/03/15 10:00,15.7,15,990,1.765,A,468
14603,01/03/15 11:00,17.9,12.9,975,4.13,A,414
14604,01/03/15 12:00,17.9,12.1,972,8.275,A,372
14605,01/03/15 13:00,17.9,14.3,977,12.795,A,351
14606,01/03/15 14:00,17.9,13.6,972,17.465,A,348
14607,01/03/15 15:00,18.6,10,979,21.235,A,357
14608,01/03/15 16:00,18.6,12.9,982,25.38,A,357
14609,01/03/15 17:00,17.9,12.9,988,28.76,A,354
14610,01/03/15 18:00,17.9,14.3,988,31.515,A,369
14611,01/03/15 19:00,17.9,10.7,978,36.035,A,387
14612,01/03/15 20:00,14.3,11.4,990,37.95,A,366
14613,01/03/15 21:00,14.3,12.9,972,1.765,A,372
14614,01/03/15 22:00,14.3,15,982,4.13,A,390
14615,01/03/15 23:00,16.4,11.4,975,5.545,A,417
14616,02/03/15 0:00,13.6,12.9,986,1.64,A,438
14617,02/03/15 1:00,12.9,12.1,987,2.79,A,447
14618,02/03/15 2:00,14.3,13.6,989,5.08,A,432
14619,02/03/15 3:00,12.9,12.1,986,6.745,A,420
14620,02/03/15 4:00,12.9,12.1,983,2.265,A,393
14621,02/03/15 5:00,13.6,12.9,972,2.915,A,414
14622,02/03/15 6:00,12.1,12.1,983,2.515,A,429
14623,02/03/15 7:00,12.9,13.6,987,3.655,A,441
14624,02/03/15 8:00,12.9,12.1,987,3.29,A,429
14625,02/03/15 9:00,16.4,12.9,980,4.58,A,414
14626,02/03/15 10:00,16.4,14.3,971,6.37,A,426
14627,02/03/15 11:00,17.1,12.9,971,7.91,A,393
14628,02/03/15 12:00,18.6,13.6,978,11.54,A,375
14629,02/03/15 13:00,18.6,14.3,976,15.17,A,375
14630,02/03/15 14:00,17.9,13.6,971,16.46,C,366
14631,02/03/15 15:00,14.3,10.7,976,2.79,A,312
14632,02/03/15 16:00,12.1,12.1,973,3.88,C,330
14633,02/03/15 17:00,13.6,12.1,979,3.415,C,348
14634,02/03/15 18:00,12.1,12.9,987,6.795,C,321
14635,02/03/15 19:00,12.1,14.3,982,8.585,C,315
14636,02/03/15 20:00,11.4,13.6,984,9.75,C,318
14637,02/03/15 21:00,12.9,10.7,969,2.14,A,312
14638,02/03/15 22:00,12.9,12.1,988,1.515,C,309
14639,02/03/15 23:00,12.9,13.6,986,3.29,C,333
14640,03/03/15 0:00,11.4,12.1,976,6.42,C,312
14641,03/03/15 1:00,13.6,13.6,979,3.29,C,294
14642,03/03/15 2:00,12.9,14.3,970,2.39,C,342
14643,03/03/15 3:00,12.1,12.1,974,1.765,C,348
14644,03/03/15 4:00,10,11.4,981,6.56,C,342
14645,03/03/15 5:00,11.4,10.7,977,11.48,C,189
14646,03/03/15 6:00,10.7,11.4,983,20.53,C,180
14647,03/03/15 7:00,8.6,8.6,974,28.47,C,192
14648,03/03/15 8:00,8.6,7.9,977,37.535,C,186
14649,03/03/15 9:00,9.3,7.9,974,44.56,C,213
14650,03/03/15 10:00,9.3,7.9,987,50.62,C,186
14651,03/03/15 11:00,9.3,10.7,985,56.055,C,186
14652,03/03/15 12:00,12.9,10,982,60.95,A,216
14653,03/03/15 13:00,12.9,9.3,978,63.83,A,213
14654,03/03/15 14:00,13.6,11.4,981,4.77,A,210
14655,03/03/15 15:00,12.9,10,973,6.81,A,198
14656,03/03/15 16:00,13.6,10,981,4.005,A,198
14657,03/03/15 17:00,12.9,10,988,2.79,A,210
14658,03/03/15 18:00,12.9,7.9,973,3.54,A,189
14659,03/03/15 19:00,11.4,10,990,5.92,A,198
14660,03/03/15 20:00,9.3,9.3,990,9.175,A,192
14661,03/03/15 21:00,9.3,6.4,990,13.195,A,204
14662,03/03/15 22:00,9.3,8.6,975,16.965,A,192
14663,03/03/15 23:00,10.7,9.3,984,21.86,A,216
14664,04/03/15 0:00,10,5.7,981,25.13,A,210
14665,04/03/15 1:00,10,5.7,989,4.13,A,195
14666,04/03/15 2:00,9.3,4.3,985,7.775,A,192
14667,04/03/15 3:00,8.6,2.1,983,13.045,A,204
14668,04/03/15 4:00,9.3,5.7,976,16.19,A,192
14669,04/03/15 5:00,7.1,2.1,976,19.195,A,198
14670,04/03/15 6:00,8.6,2.1,992,23.465,A,192
14671,04/03/15 7:00,10.7,5.7,973,27.36,A,207
14672,04/03/15 8:00,12.1,2.9,977,32.78,A,198
14673,04/03/15 9:00,11.4,6.4,990,36.425,A,192
14674,04/03/15 10:00,13.6,3.6,976,4.895,A,198
14675,04/03/15 11:00,12.9,2.9,993,9.165,A,180
14676,04/03/15 12:00,12.9,2.9,987,13.06,A,192
14677,04/03/15 13:00,15.7,3.6,979,17.08,A,204
14678,04/03/15 14:00,15,0,984,25.005,A,201
14679,04/03/15 15:00,14.3,0.7,983,34.695,A,189
14680,04/03/15 16:00,13.6,3.6,974,42.885,A,204
14681,04/03/15 17:00,13.6,1.4,975,52.575,A,216
14682,04/03/15 18:00,12.1,2.9,992,55.705,A,213
14683,04/03/15 19:00,10.7,0.7,983,60.75,A,213
14684,04/03/15 20:00,9.3,2.1,974,63.895,A,210
14685,04/03/15 21:00,6.4,4.3,988,67.525,A,210
14686,04/03/15 22:00,9.3,0.7,976,71.545,A,210
14687,04/03/15 23:00,10.7,1.4,993,75.565,A,192
14688,05/03/15 0:00,9.3,0.7,983,79.96,A,186
14689,05/03/15 1:00,6.4,1.4,992,80.875,A,210
14690,05/03/15 2:00,7.1,2.1,992,2.515,A,210
14691,05/03/15 3:00,5.7,4.3,984,2.39,A,210
14692,05/03/15 4:00,5.7,3.6,982,4.555,A,204
14693,05/03/15 5:00,5,3.6,991,7.56,A,201
14694,05/03/15 6:00,4.3,5,980,9.815,A,180
14695,05/03/15 7:00,6.4,6.4,987,13.57,A,189
14696,05/03/15 8:00,9.3,2.9,988,16.575,A,183
14697,05/03/15 9:00,12.1,2.1,984,19.08,A,201
14698,05/03/15 10:00,13.6,-0.7,979,25.515,A,183
14699,05/03/15 11:00,13.6,0.7,984,30.31,A,207
14700,05/03/15 12:00,15.7,0.7,986,33.955,A,201
14701,05/03/15 13:00,15.7,0,991,3.04,A,213
14702,05/03/15 14:00,15.7,-1.4,991,4.83,A,192
14703,05/03/15 15:00,14.3,0,994,7.12,A,186
14704,05/03/15 16:00,13.6,2.9,991,4.77,A,186
14705,05/03/15 17:00,15,0.7,975,9.54,A,192
14706,05/03/15 18:00,12.9,2.9,988,11.92,A,204
14707,05/03/15 19:00,11.4,3.6,988,13.71,A,210
14708,05/03/15 20:00,10,3.6,979,16.625,A,216
14709,05/03/15 21:00,9.3,2.9,990,18.505,A,204
14710,05/03/15 22:00,8.6,5.7,987,21.045,A,210
14711,05/03/15 23:00,8.6,5,992,1.515,A,204
14712,06/03/15 0:00,6.4,6.4,995,1.765,A,216
14713,06/03/15 1:00,5.7,4.3,987,2.64,A,219
14714,06/03/15 2:00,4.3,5.7,985,2.14,A,225
14715,06/03/15 3:00,5.7,7.1,997,2.53,A,231
14716,06/03/15 4:00,4.3,3.6,993,3.165,A,237
14717,06/03/15 5:00,5.7,5,986,5.33,A,210
14718,06/03/15 6:00,6.4,6.4,997,6.12,A,222
14719,06/03/15 7:00,6.4,5,995,2.265,A,222
14720,06/03/15 8:00,10,4.3,987,2.54,A,192
14721,06/03/15 9:00,10,6.4,989,2.64,A,198
14722,06/03/15 10:00,13.6,5,979,3.155,A,210
14723,06/03/15 11:00,12.1,3.6,992,4.545,A,210
14724,06/03/15 12:00,15,5,997,2.79,A,207
14725,06/03/15 13:00,15.7,4.3,993,2.39,A,255
14726,06/03/15 14:00,15.7,2.1,987,7.185,A,249
14727,06/03/15 15:00,15,1.4,996,12.62,A,213
14728,06/03/15 16:00,16.4,3.6,983,18.805,A,255
14729,06/03/15 17:00,13.6,3.6,981,26.33,A,222
14730,06/03/15 18:00,13.6,3.6,991,31.64,A,225
14731,06/03/15 19:00,12.1,5,978,36.31,A,237
14732,06/03/15 20:00,10,6.4,977,39.815,A,219
14733,06/03/15 21:00,9.3,7.1,987,40.855,A,228
14734,06/03/15 22:00,8.6,5,981,42.895,A,237
14735,06/03/15 23:00,7.9,7.9,994,45.185,A,219
14736,07/03/15 0:00,7.9,4.3,985,46.575,A,231
14737,07/03/15 1:00,6.4,7.9,998,1.515,A,240
14738,07/03/15 2:00,7.1,6.4,994,3.03,A,255
14739,07/03/15 3:00,6.4,6.4,980,3.29,A,261
14740,07/03/15 4:00,7.1,7.1,983,3.805,A,267
14741,07/03/15 5:00,5.7,5,994,4.32,A,246
14742,07/03/15 6:00,4.3,7.1,990,2.915,A,261
14743,07/03/15 7:00,8.6,5,987,1.575,A,273
14744,07/03/15 8:00,8.6,5.7,980,3.165,A,264
14745,07/03/15 9:00,8.6,5,993,2.515,A,252
14746,07/03/15 10:00,10.7,8.6,978,4.18,A,261
14747,07/03/15 11:00,12.1,7.1,979,4.195,A,273
14748,07/03/15 12:00,13.6,5.7,979,5.835,A,300
14749,07/03/15 13:00,12.9,6.4,983,2.54,A,324
14750,07/03/15 14:00,12.1,8.6,985,5.795,A,309
14751,07/03/15 15:00,11.4,7.1,989,9.425,A,318
14752,07/03/15 16:00,10.7,6.4,987,12.805,A,288
14753,07/03/15 17:00,12.9,9.3,991,15.06,A,294
14754,07/03/15 18:00,10.7,9.3,983,17.85,A,330
14755,07/03/15 19:00,10,10,993,2.265,C,372
14756,07/03/15 20:00,7.9,7.1,989,2.015,C,378
14757,07/03/15 21:00,9.3,7.9,986,2.265,C,381
14758,07/03/15 22:00,8.6,9.3,990,1.89,C,372
14759,07/03/15 23:00,7.9,10.7,994,3.155,C,369
14760,08/03/15 0:00,8.6,9.3,995,5.005,C,351
14761,08/03/15 1:00,8.6,10.7,990,1.64,C,339
14762,08/03/15 2:00,10,11.4,991,3.04,C,372
14763,08/03/15 3:00,9.3,11.4,993,2.665,C,366
14764,08/03/15 4:00,10,10,979,5.205,A,345
14765,08/03/15 5:00,9.3,7.9,987,3.88,A,348
14766,08/03/15 6:00,8.6,10.7,994,7.76,A,354
14767,08/03/15 7:00,10.7,8.6,978,9.425,A,360
14768,08/03/15 8:00,9.3,8.6,989,3.415,A,342
14769,08/03/15 9:00,12.1,10,978,4.955,A,357
14770,08/03/15 10:00,12.1,10,981,6.245,A,312
14771,08/03/15 11:00,12.9,7.9,982,9.75,A,309
14772,08/03/15 12:00,14.3,10,980,12.505,A,285
14773,08/03/15 13:00,13.6,9.3,990,4.255,A,246
14774,08/03/15 14:00,15,8.6,993,8.275,A,249
14775,08/03/15 15:00,12.1,7.9,992,11.92,A,234
14776,08/03/15 16:00,13.6,11.4,992,17.215,A,231
14777,08/03/15 17:00,11.4,8.6,988,21.735,A,210
14778,08/03/15 18:00,10.7,7.1,982,24.24,A,204
14779,08/03/15 19:00,10.7,10,992,2.265,A,231
14780,08/03/15 20:00,9.3,9.3,980,2.54,A,222
14781,08/03/15 21:00,10,10,982,1.89,A,240
14782,08/03/15 22:00,10.7,10,981,3.155,A,228
